"iso2c","country","year","fertility.rate","life.expectancy","population","GDP.per.capita.Current.USD","15.to.25.yr.female.literacy","iso3c","region","capital","longitude","latitude","income","lending"
"MW","Malawi",1979,7.617,44.0023902439024,6052940,174.840265583696,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",1980,7.621,44.3731219512195,6236824,198.444289303974,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",1981,7.619,44.7472926829268,6403934,193.269781483044,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",1982,7.613,45.1129512195122,6559281,179.912106446085,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",1983,7.601,45.4596341463415,6731171,181.725445687154,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",1984,7.583,45.7803414634146,6958278,173.609922631114,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",1985,7.549,46.0741219512195,7264519,155.736391303116,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",1986,7.49,46.3429756097561,7667832,154.368506108282,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",1987,7.402,46.5869268292683,8150040,145.161419758915,49.1280708312988,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",1988,7.287,46.804,8655185,159.433196199409,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",1989,7.148,46.9872926829268,9105429,174.643245166014,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",1990,6.997,47.1168292682927,9447123,199.085392799547,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",1991,6.85,47.1697317073171,9657518,228.167945534546,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",1992,6.719,47.1395365853659,9759434,184.38870212696,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",1993,6.614,47.0317317073171,9800635,211.27683359425,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",1994,6.536,46.8633170731707,9851737,119.95873571227,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",1995,6.483,46.6518292682927,9964065,140.249398520452,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",1996,6.446,46.4197804878049,10153315,224.659542101496,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",1997,6.411,46.2025853658537,10404259,255.975844228615,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",1998,6.369,46.0401219512195,10700180,163.603341686451,70.7007217407227,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",1999,6.317,45.9682195121951,11012707,161.260990516534,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",2000,6.254,46.0342195121951,11321496,153.999638090745,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",2001,6.186,46.2809268292683,11623166,147.679390390843,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",2002,6.119,46.711243902439,11926778,223.460094830029,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",2003,6.058,47.3120487804878,12238739,198.113275073959,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",2004,6.002,48.0658048780488,12569091,208.855763532924,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",2005,5.95,48.9399756097561,12924746,213.156674537549,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",2006,5.899,49.8905853658537,13307535,234.212396051749,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",2007,5.843,50.8632926829268,13713758,265.99690752705,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",2008,5.781,51.8057317073171,14138207,302.497318952241,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",2009,5.712,52.683,14573338,345.194761444339,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",2010,5.636,53.4657073170732,15013694,359.579526836732,69.9817352294922,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",2011,5.554,54.1399512195122,15457531,364.087772915548,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",2012,5.471,54.7237804878049,15906483,266.588965569783,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",2013,5.389,55.2347073170732,16362567,226.45510265016,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",2014,NA,NA,NA,NA,NA,"MWI","Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MX","Mexico",1960,6.783,57.0656341463415,38676974,337.569452187444,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1961,6.776,57.6561463414634,39939271,354.386897775116,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1962,6.771,58.180243902439,41234350,369.135277097581,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1963,6.768,58.6429024390244,42564038,397.902512624129,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1964,6.767,59.0555853658537,43931398,456.851720059801,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1965,6.769,59.4337073170732,45338827,481.479490942276,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1966,6.773,59.7932195121951,46783542,520.209295978722,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1967,6.777,60.1515365853659,48264496,550.225823992677,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1968,6.775,60.5230975609756,49787609,589.777927147612,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1969,6.76,60.9193658536585,51360846,633.084476722941,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1970,6.72,61.350243902439,52988138,670.7484507266,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1971,6.643,61.8191707317073,54669034,717.058205489079,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1972,6.525,62.3176585365854,56395803,801.090097552004,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1973,6.364,62.8378292682927,58155590,950.403962480537,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1974,6.164,63.3742682926829,59931341,1200.98335405954,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1975,5.932,63.9201463414634,61708369,1426.12718687539,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1976,5.679,64.4686097560976,63486196,1402.25626476031,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1977,5.418,65.0128292682927,65261295,1253.81791096558,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1978,5.163,65.5459268292683,67012869,1529.81735531653,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1979,4.924,66.0630243902439,68715443,1957.93429277325,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1980,4.705,66.5602195121951,70353013,2762.59420060941,90.8609390258789,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1981,4.51,67.0370487804878,71916281,3477.41879582357,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1982,4.334,67.4959268292683,73415735,2366.26177876954,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1983,4.174,67.9407804878049,74880326,1988.06442074217,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1984,4.029,68.3720243902439,76351106,2300.32245039667,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1985,3.898,68.7926097560976,77859344,2369.31224717281,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1986,3.778,69.2034390243902,79410218,1630.01934260144,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1987,3.669,69.6074146341464,80999175,1731.66793271698,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1988,3.566,70.0064878048781,82635332,2216.29503823001,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1989,3.468,70.4015853658537,84326921,2644.19760264343,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1990,3.375,70.7957317073171,86077004,3052.03217333994,94.903205871582,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1991,3.285,71.1909756097561,87890094,3577.80816131283,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1992,3.199,71.5858292682927,89757916,4050.99945490508,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1993,3.117,71.9778292682927,91653826,5498.54639512558,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1994,3.04,72.3638536585366,93541577,5637.26619181147,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1995,2.966,72.7382682926829,95392647,3603.97568838717,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1996,2.896,73.0924146341464,97201533,4088.45545866353,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1997,2.831,73.4226585365854,98968558,4855.62947606783,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1998,2.77,73.7264634146342,100678867,4986.25265880444,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",1999,2.712,74.0058048780488,102316781,5663.3885119427,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",2000,2.659,74.2652682926829,103873607,6581.5369324992,96.4823608398438,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",2001,2.61,74.5109756097561,105339877,6879.6698073496,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",2002,2.565,74.7505853658537,106723661,6948.40761773292,97.2721176147461,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",2003,2.523,74.991756097561,108056312,6601.04206480566,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",2004,2.484,75.2365609756098,109381550,7042.02478340443,97.6079254150391,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",2005,2.448,75.4855365853659,110731826,7823.82549787716,97.6279296875,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",2006,2.413,75.7366585365854,112116694,8622.58688753123,97.6917190551758,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",2007,2.379,75.9843902439024,113529819,9190.49241210989,98.1161117553711,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",2008,2.346,76.2266585365854,114968039,9559.81447726485,98.3564224243164,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",2009,2.313,76.4614634146341,116422752,7690.19050685233,98.3815994262695,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",2010,2.281,76.6902926829268,117886404,8920.68901624142,98.4921340942383,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",2011,2.248,76.9141707317073,119361233,9802.89435260658,98.5066680908203,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",2012,2.216,77.1350731707317,120847477,9817.83748890289,99.0295715332031,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",2013,2.185,77.3540243902439,122332399,10307.283036092,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",2014,NA,NA,NA,NA,NA,"MEX","Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MY","Malaysia",1960,6.194,59.4753414634146,8160975,299.108925338668,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1961,6.136,60.0543902439024,8429369,287.41469794788,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1962,6.052,60.6166829268293,8710678,292.033620194037,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1963,5.942,61.1601951219512,8999247,300.966838603564,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1964,5.808,61.6849512195122,9287442,312.222826025156,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1965,5.655,62.1904878048781,9569784,333.116324676548,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1966,5.492,62.6763658536586,9844116,344.64929986212,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1967,5.326,63.1446585365854,10111920,347.693705695721,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1968,5.165,63.5984634146341,10375877,353.436123228323,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1969,5.014,64.0378048780488,10640347,380.698394174051,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1970,4.872,64.4632195121951,10908634,392.044071306597,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1971,4.737,64.8757073170732,11182078,403.711610226399,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1972,4.603,65.2752195121951,11460080,468.090794781386,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1973,4.469,65.662756097561,11741849,694.157177500983,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1974,4.337,66.0378048780488,12025930,839.923699103651,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1975,4.209,66.4018780487805,12311782,803.324752264172,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1976,4.092,66.7544634146342,12599655,932.848944687017,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1977,3.99,67.0960731707317,12891715,1084.05116528038,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1978,3.906,67.4271951219512,13191699,1262.78824726288,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1979,3.839,67.7488536585366,13504433,1599.67064875928,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1980,3.789,68.0605365853659,13833739,1802.62509753545,86.5314865112305,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1981,3.753,68.364243902439,14180093,1795.689099407,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1982,3.725,68.6594634146342,14543585,1876.23364686976,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1983,3.702,68.9477073170732,14926976,2055.51100036045,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1984,3.679,69.2279756097561,15333369,2254.28926733834,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1985,3.656,69.500756097561,15764340,2015.45032881569,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1986,3.63,69.7665609756098,16221767,1741.0620569104,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1987,3.604,70.0253902439025,16703500,1926.64385660463,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1988,3.576,70.2757317073171,17202032,2050.44857466982,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1989,3.546,70.5200975609756,17707064,2193.95863312885,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1990,3.515,70.7574878048781,18211097,2417.41660127211,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1991,3.485,70.9888780487805,18709963,2626.07956581959,95.2221450805664,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1992,3.454,71.2142926829268,19205112,3079.99683225901,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1993,3.422,71.4352195121951,19701410,3395.41424137175,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1994,3.385,71.6506585365854,20206546,3685.9933854463,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1995,3.339,71.8626341463415,20725374,4286.16894207581,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1996,3.275,72.0696341463415,21259831,4743.75310575953,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1997,3.19,72.2726829268293,21805835,4593.67169262005,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1998,3.085,72.4702682926829,22355057,3228.60139903923,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",1999,2.961,72.6638536585366,22896048,3456.84805027992,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",2000,2.825,72.8514146341463,23420751,4004.54595517499,97.2677230834961,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",2001,2.683,73.0313658536585,23925742,3877.99665182468,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",2002,2.544,73.2041951219512,24413795,4130.67801690763,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",2003,2.418,73.3698780487805,24890654,4427.45973733967,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",2004,2.307,73.5299756097561,25365089,4918.16673074182,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",2005,2.216,73.687,25843466,5553.94358208311,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",2006,2.146,73.8430487804878,26327098,6179.63751094574,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",2007,2.093,74.0006829268293,26813819,7218.38660444419,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",2008,2.052,74.1614634146342,27302348,8460.39025347173,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",2009,2.023,74.3259268292683,27790324,7277.76275625651,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",2010,2.002,74.4955853658537,28275835,8754.24281962666,98.4582595825195,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",2011,1.986,74.6683902439025,28758968,10068.1072574254,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",2012,1.975,74.8422926829268,29239927,10439.9649059721,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",2013,1.964,75.0162682926829,29716965,10538.0578871612,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",2014,NA,NA,NA,NA,NA,"MYS","East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MZ","Mozambique",1960,6.6,35.0037073170732,7647284,NA,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1961,6.6,35.466756097561,7800474,NA,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1962,6.601,35.9122682926829,7959881,NA,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1963,6.601,36.3387804878049,8125367,NA,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1964,6.602,36.748756097561,8296721,NA,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1965,6.602,37.1482195121951,8473847,NA,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1966,6.602,37.5446829268293,8657157,NA,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
